,document,topic,distr
414,2005\1_main_body.txt,0,"[9.99941905e-01 4.75798809e-06 5.61023023e-06 4.88505791e-06
 4.74033974e-06 5.31678942e-06 6.65170736e-06 5.52039994e-06
 5.46036617e-06 5.49639908e-06 5.07975119e-06 4.57324445e-06]"
415,2005\20_main_body.txt,2,"[0.0169471  0.04040334 0.17735342 0.03560631 0.03346854 0.0392225
 0.03496412 0.03965824 0.04014726 0.10697353 0.04302138 0.01141853]"
416,2005\21_main_body.txt,0,"[9.99999996e-01 7.23105863e-16 8.32683033e-16 7.40388943e-16
 7.40833854e-16 8.79964326e-16 9.26887574e-16 8.25869187e-16
 8.84493441e-16 8.43520658e-16 7.51701466e-16 2.57543738e-16]"
417,2005\22_main_body.txt,-1,"[4.57195649e-23 1.16813534e-01 7.24731773e-02 7.25589666e-02
 9.49308195e-02 1.79302964e-01 1.52258095e-09 7.25054557e-02
 8.77480208e-02 9.13695913e-02 7.56508349e-02 5.51903146e-25]"
418,2005\23_main_body.txt,-1,"[7.50350433e-02 6.28452928e-02 8.04991035e-02 6.91328657e-02
 6.21849975e-02 7.39339416e-02 6.33273313e-02 8.37346798e-02
 9.15795536e-02 8.00720096e-02 7.92739698e-02 6.95191812e-43]"
419,2005\24_main_body.txt,-1,"[0.07409798 0.04219631 0.04701292 0.04363765 0.04369899 0.05388314
 0.0438814  0.04631695 0.05454595 0.04858052 0.04372708 0.05307886]"
420,2005\25_main_body.txt,0,"[9.99999996e-01 3.29218352e-29 3.72962123e-29 3.22203803e-29
 3.31795638e-29 4.18961303e-29 3.71112154e-29 3.41242575e-29
 3.92189214e-29 3.88604436e-29 3.24092886e-29 1.07544732e-29]"
421,2005\26_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
422,2005\27_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
423,2005\28_main_body.txt,0,"[9.97524054e-01 2.03503741e-04 2.37557168e-04 2.09283795e-04
 2.04028753e-04 2.28430785e-04 2.79534448e-04 2.34432201e-04
 2.33305011e-04 2.33767813e-04 2.16231376e-04 1.95868314e-04]"
424,2005\29_main_body.txt,0,"[6.16685380e-01 2.18090763e-02 2.54601021e-02 2.18497158e-02
 2.16586370e-02 2.48501457e-02 2.99384140e-02 2.44054818e-02
 2.48384687e-02 2.53757087e-02 2.26296296e-02 2.31628986e-04]"
425,2005\30_main_body.txt,0,"[9.97360838e-01 2.17071060e-04 2.52483246e-04 2.22693696e-04
 2.17791279e-04 2.44444336e-04 2.95026914e-04 2.49918308e-04
 2.49191342e-04 2.49266101e-04 2.30254383e-04 2.11018674e-04]"
426,2005\31_main_body.txt,9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
427,2005\32_main_body.txt,0,"[0.99763403 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
428,2005\34_main_body.txt,0,"[9.32328737e-01 1.26703846e-08 1.56178711e-08 1.16591676e-08
 1.19095425e-08 1.50660959e-08 1.70520272e-08 1.28159609e-08
 1.38962243e-08 1.62770952e-08 1.22929375e-08 1.56101335e-10]"
429,2005\35_main_body.txt,0,"[8.90569972e-01 3.91364908e-04 5.00709859e-04 3.76863947e-04
 3.67161743e-04 4.30998487e-04 6.26642150e-04 4.32833397e-04
 4.33445394e-04 4.85739792e-04 4.07671730e-04 4.10118059e-06]"
430,2005\36_main_body.txt,0,"[9.80280024e-01 7.79911719e-40 9.17838376e-40 7.61397137e-40
 7.80017251e-40 1.01434395e-39 9.40651686e-40 8.50615589e-40
 9.61113227e-40 9.65029042e-40 7.87092652e-40 1.04318805e-41]"
431,2005\37_main_body.txt,0,"[8.92578817e-01 3.43217948e-04 3.92482479e-04 3.31013550e-04
 3.43987798e-04 4.69411441e-04 3.83827431e-04 3.71261512e-04
 4.36035775e-04 4.22992337e-04 3.42283904e-04 4.73421670e-06]"
432,2005\38_main_body.txt,0,"[9.69003488e-01 7.36917374e-24 8.58788293e-24 7.16510993e-24
 7.21792080e-24 8.59155216e-24 9.71616632e-24 8.13719912e-24
 8.43140768e-24 8.74766045e-24 7.50910569e-24 8.72496347e-26]"
433,2005\39_main_body.txt,0,"[8.18293365e-01 5.09447525e-03 5.91431773e-03 5.36219201e-03
 5.27074430e-03 6.27904747e-03 6.42475989e-03 6.31728773e-03
 6.64813959e-03 5.98924146e-03 5.51259204e-03 6.03169924e-05]"
434,2005\3_main_body.txt,0,"[9.99999997e-01 6.11513665e-25 7.07754181e-25 6.28869067e-25
 6.14712916e-25 6.88065999e-25 8.19693879e-25 7.08358216e-25
 7.03954638e-25 6.99445901e-25 6.49985992e-25 3.65812017e-25]"
435,2005\40_main_body.txt,-1,"[0.06898568 0.03843144 0.05244009 0.03506168 0.03484363 0.04369065
 0.05702795 0.03977971 0.04181416 0.05322841 0.03831694 0.05763435]"
436,2005\41_main_body.txt,-1,"[1.21540268e-01 6.20941239e-02 7.51395161e-02 5.81711687e-02
 5.92426490e-02 7.44185886e-02 8.04735885e-02 6.57830915e-02
 7.02002746e-02 7.83487997e-02 6.21697123e-02 8.81049705e-20]"
437,2005\42_main_body.txt,-1,"[0.13076738 0.05480449 0.06755714 0.05391331 0.05315321 0.06274648
 0.08185054 0.06103705 0.06229391 0.06690153 0.05711335 0.00092005]"
438,2005\43_main_body.txt,0,"[9.99999996e-001 7.08485313e-166 8.24767275e-166 7.06793235e-166
 7.02392838e-166 8.14959260e-166 9.48132619e-166 8.05179974e-166
 8.18268885e-166 8.28725105e-166 7.37061932e-166 4.62454685e-167]"
439,2005\4_main_body.txt,0,"[9.94501206e-01 4.50622079e-04 5.30750457e-04 4.61667296e-04
 4.48737872e-04 5.04143295e-04 6.28735922e-04 5.21618514e-04
 5.16802824e-04 5.20757633e-04 4.80035526e-04 4.34919476e-04]"
440,2005\5_main_body.txt,0,"[9.99999996e-001 3.43467601e-156 3.96806727e-156 3.53647431e-156
 3.45799371e-156 3.87130690e-156 4.57794476e-156 3.99169061e-156
 3.96601080e-156 3.92576744e-156 3.65387140e-156 9.91020406e-157]"
441,2005\6_main_body.txt,0,"[9.93140675e-001 1.70739571e-122 1.95341737e-122 1.74569382e-122
 1.75403104e-122 2.10307540e-122 2.14235508e-122 1.96477873e-122
 2.11713347e-122 1.99141606e-122 1.77708926e-122 2.03545323e-124]"
442,2005\7_main_body.txt,-1,"[0.11357813 0.05327026 0.06556984 0.05635723 0.05430929 0.06490141
 0.07062718 0.06438148 0.06822539 0.06496268 0.05827878 0.00807826]"
443,2005\9_main_body.txt,-1,"[1.24505818e-146 1.61140069e-001 4.68634718e-139 8.06953046e-002
 8.62839332e-002 1.05978295e-001 3.67865936e-143 8.24163336e-002
 8.95755640e-002 6.96078891e-139 1.09305832e-138 1.10723290e-147]"
444,2006\0_main_body.txt,0,"[0.39731146 0.04053166 0.04913889 0.04072914 0.040513   0.04966512
 0.05199981 0.04376394 0.04860344 0.04957686 0.04116756 0.00042022]"
445,2006\10_main_body.txt,0,"[9.99999996e-001 1.74080204e-261 1.94024806e-261 1.72719838e-261
 1.78149432e-261 2.24417249e-261 1.95663565e-261 1.84999392e-261
 2.13524609e-261 2.02246895e-261 1.73151243e-261 5.89693452e-262]"
446,2006\11_main_body.txt,-1,"[0.10255649 0.04166535 0.05162226 0.04297534 0.04136924 0.04918726
 0.05425836 0.05428155 0.05331954 0.05135927 0.04701943 0.06343589]"
447,2006\12_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
448,2006\13_main_body.txt,0,"[9.99999996e-01 3.06348286e-24 3.44902009e-24 3.02776997e-24
 3.11173044e-24 3.91217349e-24 3.43547980e-24 3.21470330e-24
 3.70343531e-24 3.58714166e-24 3.03814849e-24 1.00106597e-24]"
449,2006\14_main_body.txt,-1,"[4.83881505e-49 9.20154973e-02 7.41110907e-02 9.03229760e-02
 1.14613618e-01 1.39463516e-01 1.45452496e-35 8.58435454e-02
 1.15316896e-01 8.22473808e-02 8.40923529e-02 5.02317660e-51]"
450,2006\15_main_body.txt,0,"[9.84997367e-01 7.45056508e-54 8.97810640e-54 7.19508768e-54
 7.28737926e-54 8.89893415e-54 1.02420604e-53 7.84835498e-54
 8.45250599e-54 9.13657135e-54 7.43382424e-54 8.63943310e-56]"
451,2006\16_main_body.txt,0,"[9.99999996e-001 2.97226436e-116 3.30452907e-116 2.94669861e-116
 3.04421228e-116 3.82052779e-116 3.36144077e-116 3.16301718e-116
 3.63297901e-116 3.44314009e-116 2.95554535e-116 1.02144233e-116]"
452,2006\17_main_body.txt,0,"[9.99999925e-01 5.97097438e-09 6.90269009e-09 6.28296959e-09
 6.09275169e-09 6.81400350e-09 7.82651270e-09 7.24937877e-09
 7.14531259e-09 6.83071975e-09 6.48131837e-09 3.61877401e-09]"
453,2006\18_main_body.txt,0,"[9.42386177e-01 5.54486495e-11 6.44338515e-11 5.55337911e-11
 5.51245932e-11 6.37466273e-11 7.40044245e-11 6.32710161e-11
 6.41674630e-11 6.46810109e-11 5.78503886e-11 6.09050456e-13]"
454,2006\19_main_body.txt,0,"[9.99748343e-01 2.12985094e-05 2.43954605e-05 2.24026834e-05
 2.17795913e-05 2.41376249e-05 2.79964429e-05 2.51231285e-05
 2.49985504e-05 2.41036844e-05 2.28381321e-05 1.25791675e-05]"
455,2006\1_main_body.txt,0,"[9.99999742e-01 2.16129970e-08 2.50830937e-08 2.21277289e-08
 2.16463563e-08 2.43127053e-08 2.91933494e-08 2.49397953e-08
 2.48266088e-08 2.47967878e-08 2.28994156e-08 1.29789539e-08]"
456,2006\21_main_body.txt,0,"[9.99999997e-001 5.09434169e-196 5.88969167e-196 5.32108367e-196
 5.18040206e-196 5.77053449e-196 6.82961228e-196 5.96489250e-196
 5.94147362e-196 5.81192932e-196 5.45236351e-196 3.03237522e-196]"
457,2006\22_main_body.txt,1,"[1.32419962e-06 8.68671234e-01 2.91181982e-06 4.41958737e-06
 5.49375712e-06 8.55660955e-06 1.85216586e-06 4.13497245e-06
 4.67232480e-06 3.45457066e-06 3.12829149e-06 1.05132536e-06]"
458,2006\24_main_body.txt,0,"[9.99999996e-001 4.39836965e-157 5.08367614e-157 4.63505922e-157
 4.49115478e-157 5.01928906e-157 5.76089072e-157 5.35141890e-157
 5.27065366e-157 5.02897726e-157 4.77975098e-157 1.28067871e-157]"
459,2006\25_main_body.txt,-1,"[0.09130532 0.03673967 0.04341258 0.03898063 0.03747455 0.04200229
 0.05047676 0.04479456 0.04405557 0.04253588 0.04031081 0.04977179]"
460,2006\26_main_body.txt,0,"[9.99999996e-01 6.93997796e-16 8.31799294e-16 6.96689884e-16
 6.84037128e-16 7.90017839e-16 9.89249024e-16 7.92925612e-16
 7.96800411e-16 8.22764616e-16 7.32768040e-16 2.13306692e-16]"
461,2006\28_main_body.txt,-1,"[5.24175237e-15 2.88028195e-02 3.01673723e-02 3.68586853e-02
 2.92618864e-02 2.89747644e-02 2.37973810e-02 4.28966658e-02
 3.55553360e-02 3.01474090e-02 1.33057454e-01 4.08004247e-18]"
462,2006\29_main_body.txt,3,"[3.90475830e-11 1.92947617e-10 9.31183079e-11 9.23190846e-01
 3.26155451e-10 1.90603507e-10 6.24883072e-11 2.58063562e-10
 2.55221279e-10 9.45039447e-11 1.55722778e-10 2.66314207e-11]"
463,2006\2_main_body.txt,-1,"[8.33889901e-02 5.67825706e-02 9.07364116e-02 5.71130609e-02
 5.29566702e-02 6.17326230e-02 1.07217074e-01 6.35456981e-02
 6.47961806e-02 7.74853689e-02 6.19168551e-02 1.85679844e-07]"
464,2006\31_main_body.txt,-1,"[1.34009317e-01 5.77875905e-02 6.88310595e-02 5.66218591e-02
 5.65718221e-02 6.77927543e-02 7.83277564e-02 6.52691022e-02
 6.72611254e-02 6.97957152e-02 5.97937176e-02 2.69072763e-08]"
465,2006\32_main_body.txt,0,"[9.99960404e-01 3.45735433e-06 3.99602511e-06 3.54479006e-06
 3.47150812e-06 3.89604070e-06 4.60769966e-06 4.00584207e-06
 3.98295922e-06 3.95717157e-06 3.67003892e-06 1.00233438e-06]"
466,2006\34_main_body.txt,0,"[9.99999985e-01 9.57693496e-10 1.12594291e-09 1.00500611e-09
 9.82297868e-10 1.16523346e-09 1.21087610e-09 1.22793292e-09
 1.24540169e-09 1.13824612e-09 1.05489338e-09 5.24160095e-10]"
467,2006\35_main_body.txt,0,"[9.80280024e-01 9.91648375e-40 1.18952431e-39 9.24651617e-40
 9.60656754e-40 1.31674787e-39 1.15153604e-39 1.02913367e-39
 1.17818686e-39 1.30113190e-39 9.70741194e-40 1.42774177e-41]"
468,2006\36_main_body.txt,2,"[0.0144504  0.02875509 0.38817404 0.03276908 0.0284365  0.0313076
 0.02331868 0.03488041 0.03697805 0.05315903 0.03423056 0.00833552]"
469,2006\37_main_body.txt,-1,"[1.19273142e-06 2.87053409e-02 3.17548722e-02 3.76996589e-02
 3.12457530e-02 3.33031513e-02 2.75134980e-02 8.54223831e-02
 5.38163194e-02 3.15263926e-02 4.40134634e-02 8.72335108e-10]"
470,2006\38_main_body.txt,1,"[7.01205114e-10 9.99999982e-01 1.33979158e-09 1.61748029e-09
 1.84267234e-09 2.44477793e-09 8.85577934e-10 1.52785728e-09
 1.67414235e-09 1.57419973e-09 1.37971434e-09 6.09743627e-10]"
471,2006\39_main_body.txt,0,"[0.26153944 0.05879497 0.07421293 0.05697877 0.05679032 0.06933662
 0.08670723 0.06293271 0.06690504 0.07432312 0.05978328 0.07169558]"
472,2006\3_main_body.txt,0,"[9.99985966e-01 1.17414910e-06 1.40915737e-06 1.05415728e-06
 1.08241973e-06 1.34290659e-06 1.55354905e-06 1.15062723e-06
 1.23232146e-06 1.46837043e-06 1.11422863e-06 1.45005487e-06]"
473,2006\40_main_body.txt,-1,"[4.45419069e-55 8.27681904e-02 1.14862584e-01 8.90148057e-02
 8.13724025e-02 9.65860189e-02 1.47141901e-41 1.01835717e-01
 1.08693570e-01 1.08757990e-01 9.57019094e-02 3.72016611e-57]"
474,2006\41_main_body.txt,9,"[1.84338304e-04 8.59430276e-04 2.37071215e-03 6.30921582e-04
 6.50715762e-04 8.55568172e-04 4.49566837e-04 6.76220390e-04
 7.45769028e-04 8.19559342e-01 7.12077122e-04 1.13733355e-04]"
475,2006\42_main_body.txt,-1,"[5.95022964e-15 1.48789716e-01 2.38665864e-07 8.11700924e-02
 8.36560120e-02 9.71826389e-02 1.80482718e-11 8.07402171e-02
 8.65988533e-02 2.95913129e-07 5.56285958e-07 5.08280289e-16]"
476,2006\43_main_body.txt,2,"[1.36105117e-05 3.16875798e-05 8.54135716e-01 2.83333416e-05
 2.65743982e-05 3.08462651e-05 2.87105547e-05 3.01468945e-05
 3.11265133e-05 7.71873872e-05 3.26049369e-05 8.66089187e-06]"
477,2006\44_main_body.txt,0,"[9.99962013e-01 3.24733729e-06 3.90985617e-06 3.33827026e-06
 3.22639850e-06 3.66903224e-06 4.58108966e-06 3.88139833e-06
 3.80723724e-06 3.82382720e-06 3.53177829e-06 9.66764743e-07]"
478,2006\45_main_body.txt,0,"[9.80280024e-01 8.20759209e-40 9.67136253e-40 8.03771900e-40
 8.20597207e-40 1.06086588e-39 1.00440443e-39 9.25022439e-40
 1.02636411e-39 1.01905385e-39 8.40823833e-40 1.26413710e-41]"
479,2006\46_main_body.txt,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
480,2006\47_main_body.txt,3,"[0.00628216 0.03116148 0.01511069 0.41836679 0.05261966 0.03223252
 0.00984499 0.04934569 0.04786651 0.01562934 0.031394   0.00440537]"
481,2006\48_main_body.txt,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
482,2006\4_main_body.txt,0,"[9.27112170e-01 8.11570094e-08 1.01599811e-07 8.17666525e-08
 7.92322761e-08 9.34218179e-08 1.15106275e-07 9.80990906e-08
 9.70427904e-08 9.99251363e-08 8.87636668e-08 9.22524856e-10]"
483,2006\5_main_body.txt,0,"[9.90925349e-01 1.58319308e-91 1.97821406e-91 1.54891220e-91
 1.55349743e-91 1.92676804e-91 2.15779628e-91 1.68992317e-91
 1.84199378e-91 2.00523858e-91 1.60569289e-91 1.78439987e-93]"
484,2006\6_main_body.txt,0,"[0.2516207  0.06020051 0.07420145 0.05740478 0.05778724 0.070662
 0.08558504 0.06350531 0.06740525 0.07519919 0.06041155 0.07601697]"
485,2006\7_main_body.txt,0,"[9.73121174e-01 2.67405342e-28 3.17818787e-28 2.74544928e-28
 2.72041386e-28 3.42263763e-28 3.23696844e-28 3.35220095e-28
 3.61966443e-28 3.29322711e-28 2.90659747e-28 3.55675094e-30]"
486,2006\8_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
487,2007\0_main_body.txt,-1,"[1.13791764e-01 5.55168877e-02 7.09976586e-02 5.98384173e-02
 5.62388780e-02 6.90591825e-02 6.91314858e-02 7.20384044e-02
 7.81384458e-02 7.06444489e-02 6.29886594e-02 1.51724428e-07]"
488,2007\10_main_body.txt,-1,"[1.24940018e-01 5.90373854e-02 6.89012903e-02 5.72777334e-02
 5.87086967e-02 7.43673716e-02 7.30460183e-02 6.55233857e-02
 7.13111167e-02 7.23314121e-02 5.99592039e-02 4.76553644e-09]"
489,2007\11_main_body.txt,-1,"[1.63478671e-001 5.76407618e-002 6.76106735e-002 6.11917227e-002
 5.92133012e-002 6.85621911e-002 7.46178659e-002 7.37759405e-002
 7.38156267e-002 6.75928274e-002 6.35441874e-002 2.26359739e-120]"
490,2007\12_main_body.txt,0,"[9.28267724e-01 3.79012156e-08 4.44791773e-08 3.76543515e-08
 3.76719295e-08 4.39736498e-08 5.22220330e-08 4.15335443e-08
 4.32285500e-08 4.46036299e-08 3.87855093e-08 4.15288610e-10]"
491,2007\13_main_body.txt,0,"[9.99866650e-01 1.12402981e-05 1.28347914e-05 1.18955524e-05
 1.15548377e-05 1.28401654e-05 1.46191735e-05 1.34438337e-05
 1.33918490e-05 1.27111919e-05 1.20982169e-05 6.71678230e-06]"
492,2007\15_main_body.txt,1,"[0.00096833 0.75105866 0.00250632 0.00295058 0.00322939 0.00523337
 0.00145058 0.00294532 0.00320428 0.00330125 0.00218873 0.00078149]"
493,2007\16_main_body.txt,7,"[5.50889685e-27 1.19595610e-21 7.60579444e-25 2.46535895e-20
 2.08229012e-20 1.39388145e-21 8.91282409e-26 9.69508472e-01
 3.74857009e-17 7.71420106e-25 1.34168533e-24 1.37058660e-27]"
494,2007\17_main_body.txt,-1,"[1.25512006e-01 6.16895136e-02 7.62552508e-02 6.42680754e-02
 6.22819822e-02 7.76005430e-02 7.36662666e-02 7.15134295e-02
 8.10538526e-02 7.70298454e-02 6.59114595e-02 6.24697692e-05]"
495,2007\18_main_body.txt,0,"[9.99999996e-01 1.84172595e-30 2.32252648e-30 1.79418254e-30
 1.79453655e-30 2.21873626e-30 2.56652156e-30 1.96404244e-30
 2.12551447e-30 2.34416077e-30 1.86998598e-30 6.77291431e-32]"
496,2007\19_main_body.txt,2,"[0.02608564 0.04396132 0.09902788 0.04991838 0.04431344 0.05006828
 0.03874248 0.05592367 0.05915647 0.08301079 0.05211534 0.01409613]"
497,2007\20_main_body.txt,-1,"[9.91471482e-43 8.73008134e-02 2.23294593e-35 7.47015074e-02
 9.62349461e-02 1.67288552e-01 2.20072701e-39 7.41954825e-02
 9.80638101e-02 2.59005182e-35 6.87598546e-35 8.24728212e-44]"
498,2007\21_main_body.txt,0,"[9.99999996e-001 9.52655206e-103 1.09848140e-102 9.24122941e-103
 9.48636452e-103 1.15604286e-102 1.20378687e-102 9.94714285e-103
 1.08819292e-102 1.12921087e-102 9.39327954e-103 3.35757704e-103]"
499,2007\22_main_body.txt,-1,"[1.34439610e-01 5.90072859e-02 6.92669964e-02 5.69061187e-02
 5.82417950e-02 7.48807805e-02 7.09694004e-02 6.64353126e-02
 7.21722256e-02 7.33956635e-02 6.05014760e-02 9.14914656e-13]"
500,2007\24_main_body.txt,5,"[5.47205432e-12 1.61243051e-10 1.89166198e-11 5.19092822e-11
 6.90388973e-11 9.30723140e-01 1.02236060e-11 5.25109417e-11
 6.64701101e-11 2.33910102e-11 2.07983114e-11 3.69886551e-12]"
501,2007\25_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
502,2007\26_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
503,2007\27_main_body.txt,4,"[4.74280358e-12 1.21703655e-11 6.62764521e-12 1.33246633e-11
 9.25777820e-01 1.37718408e-11 5.08418811e-12 1.04927229e-11
 1.28658966e-11 7.27460078e-12 8.87149935e-12 4.11702406e-12]"
504,2007\28_main_body.txt,0,"[9.99999996e-001 1.24750330e-251 1.53964765e-251 1.17404097e-251
 1.18698070e-251 1.46511422e-251 1.74939743e-251 1.29874105e-251
 1.38419301e-251 1.57220107e-251 1.23957598e-251 8.86834385e-253]"
505,2007\29_main_body.txt,0,"[9.53637604e-01 1.80000746e-14 2.26190129e-14 1.74859584e-14
 1.73317726e-14 2.08900438e-14 2.72695877e-14 1.96371965e-14
 2.04425510e-14 2.25227026e-14 1.85148558e-14 2.07605317e-16]"
506,2007\2_main_body.txt,0,"[9.99999115e-01 7.71361514e-08 9.08244424e-08 7.44197917e-08
 7.54214797e-08 9.08790455e-08 1.04004596e-07 8.27343994e-08
 8.73992035e-08 9.26587673e-08 7.74818037e-08 2.76166264e-08]"
507,2007\30_main_body.txt,0,"[8.71992617e-01 1.40268552e-03 1.76799984e-03 1.47573830e-03
 1.41929463e-03 1.73025354e-03 1.84051977e-03 1.74401820e-03
 1.84037113e-03 1.76176888e-03 1.56271497e-03 1.59718013e-05]"
508,2007\31_main_body.txt,0,"[9.62228921e-01 7.09723105e-19 8.69998397e-19 7.07424159e-19
 7.05853048e-19 8.93367995e-19 9.23318364e-19 8.33886199e-19
 8.98182215e-19 8.99728988e-19 7.48615886e-19 9.86971216e-21]"
509,2007\32_main_body.txt,0,"[9.99999996e-01 3.93953570e-22 4.54405937e-22 3.81913567e-22
 3.92006433e-22 4.77049168e-22 4.98980844e-22 4.10906326e-22
 4.48982914e-22 4.66891139e-22 3.88251649e-22 1.38493735e-22]"
510,2007\33_main_body.txt,0,"[9.99986449e-01 1.11779110e-06 1.28759821e-06 1.18453970e-06
 1.14521376e-06 1.27432621e-06 1.45919307e-06 1.36310073e-06
 1.34142256e-06 1.27225285e-06 1.21654903e-06 8.85665986e-07]"
511,2007\34_main_body.txt,0,"[9.99999996e-01 1.21571622e-14 1.40324876e-14 1.28225569e-14
 1.24192962e-14 1.38529986e-14 1.59098022e-14 1.47703254e-14
 1.45448976e-14 1.38750934e-14 1.32058700e-14 3.52217892e-15]"
512,2007\36_main_body.txt,0,"[9.99867697e-01 1.14193485e-05 1.34498092e-05 1.15207114e-05
 1.14366393e-05 1.33395725e-05 1.56889582e-05 1.30099455e-05
 1.33682079e-05 1.34740431e-05 1.19355417e-05 3.65643754e-06]"
513,2007\37_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
514,2007\38_main_body.txt,0,"[9.31629733e-01 1.04006376e-08 1.25416959e-08 1.04833937e-08
 1.02236236e-08 1.17745603e-08 1.47995377e-08 1.21319052e-08
 1.20412455e-08 1.23484189e-08 1.11115708e-08 1.11560396e-10]"
515,2007\39_main_body.txt,0,"[9.99999996e-01 1.88072672e-15 2.26392352e-15 1.88380218e-15
 1.84869028e-15 2.13730510e-15 2.71061288e-15 2.14041779e-15
 2.15235570e-15 2.23617006e-15 1.98321782e-15 5.76803093e-16]"
516,2007\3_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
517,2007\40_main_body.txt,-1,"[1.53957084e-01 5.81127099e-02 7.18916716e-02 5.77389740e-02
 5.75316010e-02 7.31756554e-02 7.60391521e-02 6.78937454e-02
 7.34709426e-02 7.43943203e-02 6.11396443e-02 3.47659727e-58]"
518,2007\4_main_body.txt,0,"[9.99999996e-01 7.01917061e-38 8.27403360e-38 7.32804054e-38
 7.06316162e-38 7.95940837e-38 9.35549451e-38 8.65666786e-38
 8.41979314e-38 8.14098065e-38 7.70861883e-38 2.36841210e-39]"
519,2007\5_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
520,2007\6_main_body.txt,-1,"[5.68069530e-02 8.03157592e-02 6.67091475e-02 6.93171222e-02
 7.16295084e-02 8.64831758e-02 4.98483145e-02 6.96501849e-02
 8.45395085e-02 7.67734840e-02 7.67702271e-02 2.34336396e-10]"
521,2007\7_main_body.txt,-1,"[1.88508520e-290 6.09184302e-002 4.66741275e-283 8.43341504e-002
 7.12584419e-002 7.32328681e-002 4.67146910e-287 1.23037592e-001
 1.95061750e-001 4.82640247e-283 1.97534391e-282 1.51177455e-291]"
522,2007\8_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
523,2007\9_main_body.txt,0,"[9.99969229e-01 2.66438552e-06 3.03277898e-06 2.82142078e-06
 2.74434628e-06 3.05235817e-06 3.44613628e-06 3.18334641e-06
 3.18361232e-06 3.00797950e-06 2.86321667e-06 7.67716384e-07]"
524,2008\0_main_body.txt,0,"[9.30991424e-01 2.26746192e-08 2.71260278e-08 2.13149134e-08
 2.17618675e-08 2.70975876e-08 3.02117849e-08 2.37200382e-08
 2.54742627e-08 2.81239195e-08 2.23851396e-08 2.93828591e-10]"
525,2008\10_main_body.txt,-1,"[1.16021664e-21 8.06278600e-02 1.86437814e-01 7.35357385e-02
 6.93229502e-02 8.17569934e-02 5.50581547e-08 7.90116615e-02
 8.21697879e-02 1.25935587e-01 8.30234915e-02 1.11461023e-23]"
526,2008\11_main_body.txt,1,"[6.32677594e-04 7.63491080e-01 1.37140217e-03 2.07517228e-03
 2.61464866e-03 4.19676031e-03 8.75373294e-04 1.95180794e-03
 2.22078817e-03 1.63941738e-03 1.46287103e-03 5.03621121e-04]"
527,2008\12_main_body.txt,0,"[0.2963654  0.04820521 0.05627156 0.04963172 0.0490299  0.05737016
 0.06359557 0.05759077 0.05896282 0.05667493 0.05133304 0.0005583 ]"
528,2008\13_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
529,2008\14_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
530,2008\15_main_body.txt,0,"[0.39711559 0.04223723 0.04830151 0.03964365 0.04139477 0.0525779
 0.04918098 0.0418271  0.0472536  0.05082229 0.04022869 0.0004601 ]"
531,2008\16_main_body.txt,0,"[0.25693017 0.05879114 0.07450458 0.05759728 0.05729955 0.07046197
 0.08467971 0.06383704 0.06833453 0.07478562 0.06034783 0.07243058]"
