,document,topic,distr
630,2010\22_main_body.txt,0,"[5.5665594e-01 1.0567666e-02 9.4113089e-02 5.5328095e-05 5.5328095e-05
 6.0916230e-02 5.5328095e-05 4.3764520e-02 2.7719375e-02 1.8313598e-02
 1.1120947e-02 5.5328095e-05 1.1181808e-01 6.4789198e-02]"
631,2010\23_main_body.txt,1,"[1.45435512e-01 5.23654044e-01 6.22767024e-02 6.77590258e-04
 5.60551928e-03 1.18331894e-01 6.15991157e-05 6.15991157e-05
 8.38363916e-02 6.15991157e-05 9.91745759e-03 6.77590258e-04
 4.93408889e-02 6.15991157e-05]"
632,2010\24_main_body.txt,12,"[1.10262915e-01 2.40917094e-02 1.08943172e-02 1.06355445e-02
 2.58772398e-05 2.38329358e-02 2.58772398e-05 2.58772398e-05
 1.73636265e-02 2.58772398e-05 2.58772398e-05 2.84649635e-04
 7.77636945e-01 2.48680264e-02]"
633,2010\25_main_body.txt,0,"[3.3503792e-01 1.1549070e-02 4.7747642e-02 6.3203863e-04 1.7811996e-03
 1.6553666e-01 5.7458055e-05 6.3835897e-02 4.4874739e-02 1.2359228e-01
 4.4300158e-02 9.2507470e-03 1.3278557e-01 1.9018615e-02]"
634,2010\26_main_body.txt,0,"[6.3421577e-01 8.4654457e-04 2.0086193e-02 7.6958597e-05 7.6958597e-05
 1.6861628e-01 1.6161305e-03 7.6958597e-05 7.6958597e-05 1.0081576e-02
 1.4699092e-02 7.6958597e-05 4.1634597e-02 1.0781900e-01]"
635,2010\27_main_body.txt,9,"[8.70355964e-03 4.33012938e-05 2.42920239e-02 1.75413534e-01
 1.47657404e-02 1.14358716e-01 4.33012938e-05 4.76314221e-04
 1.56317651e-02 5.34814239e-01 1.06131472e-01 5.23945643e-03
 4.33012938e-05 4.33012938e-05]"
636,2010\28_main_body.txt,6,"[3.1505988e-04 3.1505988e-04 2.7756774e-01 3.1505988e-04 2.2369251e-02
 1.8304978e-01 3.7838688e-01 5.3875238e-02 3.1505988e-04 2.8670449e-02
 2.5519850e-02 2.8670449e-02 3.1505988e-04 3.1505988e-04]"
637,2010\29_main_body.txt,6,"[3.5632842e-05 2.9254561e-02 8.4841795e-02 6.5243736e-02 5.4553881e-02
 2.1846494e-01 4.5364168e-01 1.8172748e-03 1.4609464e-03 3.5632842e-05
 7.5577259e-02 3.5632842e-05 1.2507127e-02 2.5299317e-03]"
638,2010\30_main_body.txt,12,"[2.0367558e-01 6.2424053e-02 3.5085052e-02 2.0215675e-01 3.5085052e-02
 1.5188335e-04 4.8754551e-02 6.2272171e-03 1.5188335e-04 1.5188335e-04
 1.5188335e-04 5.6348719e-02 3.4948358e-01 1.5188335e-04]"
639,2010\31_main_body.txt,6,"[4.2383661e-05 3.0134780e-02 2.9710945e-02 4.6622026e-04 1.7377300e-03
 1.2083581e-01 5.1373231e-01 5.1284228e-03 2.9121810e-01 4.2383661e-05
 4.2383661e-05 4.2383661e-05 6.3999328e-03 4.6622026e-04]"
640,2010\32_main_body.txt,6,"[0.01368159 0.00124378 0.00124378 0.1256219  0.05099502 0.00124378
 0.3868159  0.00124378 0.00124378 0.00124378 0.00124378 0.29975125
 0.11318408 0.00124378]"
641,2010\33_main_body.txt,5,"[3.2724460e-04 2.6804307e-02 6.8156131e-02 4.7896714e-03 8.9546023e-03
 3.6208129e-01 2.3118344e-01 8.6303331e-02 9.2253231e-02 3.0047006e-03
 5.2983880e-02 2.9749510e-05 2.9749510e-05 6.3098714e-02]"
642,2010\34_main_body.txt,1,"[1.15763374e-01 4.97448266e-01 1.72189489e-01 3.59401965e-05
 2.55534798e-02 4.99928147e-02 3.59401965e-05 2.73504891e-02
 3.59401965e-05 2.69910879e-02 1.98030472e-02 2.91115604e-03
 4.71175984e-02 1.47714205e-02]"
643,2010\35_main_body.txt,3,"[2.8377245e-03 9.4275512e-02 1.7551851e-02 3.7349355e-01 7.3570624e-04
 1.7835623e-01 7.3570624e-04 1.6994816e-01 7.0802972e-02 2.3157232e-02
 7.0417603e-03 1.4363789e-03 5.9592213e-02 3.5033634e-05]"
644,2010\36_main_body.txt,1,"[8.06606039e-02 6.67863369e-01 5.27365543e-02 7.97829925e-05
 8.77612911e-04 5.35343848e-02 8.77612911e-04 1.68342106e-02
 1.44407209e-02 7.97829925e-05 7.97829925e-05 3.27110244e-03
 1.67544268e-03 1.06988996e-01]"
645,2010\37_main_body.txt,1,"[1.7144854e-01 4.4038743e-01 1.8339768e-02 2.6960459e-03 5.9279729e-02
 5.4952741e-02 3.3284519e-05 3.0288913e-03 5.0259624e-03 3.6612971e-04
 3.6612971e-04 1.6975104e-03 1.5214352e-01 9.0234324e-02]"
646,2010\38_main_body.txt,13,"[1.7159858e-01 2.5844324e-01 5.6877881e-02 1.6618419e-03 4.1331615e-02
 4.6156321e-02 5.3607804e-05 4.4012006e-02 5.8968586e-04 5.8968586e-04
 5.3607804e-05 5.8968586e-04 5.0981022e-02 3.2706121e-01]"
647,2010\39_main_body.txt,7,"[3.1177904e-05 4.2433128e-02 1.5620128e-02 2.7720273e-01 7.5138747e-03
 8.2652621e-02 3.1177904e-05 2.9310346e-01 2.2045894e-01 1.3125896e-02
 3.1177904e-05 1.9018520e-03 3.9003555e-02 6.8903165e-03]"
648,2010\3_main_body.txt,8,"[3.67863468e-05 5.37448525e-02 6.65832870e-03 1.51191875e-02
 3.67863468e-05 1.98315188e-01 1.14037667e-03 3.67863468e-05
 6.36808455e-01 4.04649822e-04 1.99014135e-02 3.67863468e-05
 3.67863468e-05 6.77236691e-02]"
649,2010\40_main_body.txt,1,"[6.3167565e-04 5.3296196e-01 2.1367864e-01 5.7425059e-05 1.2059262e-03
 2.7047202e-02 4.6514301e-03 1.2059262e-03 1.2983806e-01 4.2551968e-02
 5.2256808e-03 5.7425059e-05 2.9344205e-02 1.1542438e-02]"
650,2010\41_main_body.txt,9,"[1.4653489e-03 1.6638891e-01 5.9791982e-02 2.7039996e-01 6.0337893e-04
 2.8732331e-05 4.3385820e-03 2.8732331e-05 2.3273188e-03 4.5313758e-01
 2.8732331e-05 3.1605564e-04 4.0253997e-02 8.9070224e-04]"
651,2010\42_main_body.txt,2,"[1.3861935e-04 2.6074299e-01 3.8134184e-01 2.9110061e-03 3.4793455e-02
 1.4014415e-01 5.6833932e-03 1.3861935e-04 2.6476296e-02 5.2813970e-02
 2.9110061e-03 1.3861935e-04 2.9248683e-02 6.2517323e-02]"
652,2010\44_main_body.txt,9,"[2.7442371e-04 1.1251372e-02 6.8880357e-02 2.7716797e-02 9.3578480e-02
 2.7442371e-04 3.3205271e-02 3.0186609e-03 1.0181119e-01 6.1772782e-01
 2.7442371e-04 2.7442371e-04 3.8693745e-02 3.0186609e-03]"
653,2010\4_main_body.txt,8,"[2.9168126e-05 3.7364371e-02 1.1757672e-01 4.1127061e-03 4.5823127e-02
 2.2579046e-01 2.5175008e-01 5.2794311e-03 2.8558511e-01 9.0712877e-03
 6.1253062e-04 2.9168126e-05 3.2084939e-04 1.6655000e-02]"
654,2010\5_main_body.txt,8,"[6.2619902e-02 1.2377821e-02 4.6177037e-02 4.5674617e-05 4.5674617e-05
 1.9324930e-01 4.5674617e-05 6.8968674e-03 3.5128346e-01 1.6031789e-02
 2.5166713e-02 4.5674617e-05 2.1055996e-02 2.6495844e-01]"
655,2010\6_main_body.txt,13,"[1.22187577e-01 8.94779898e-03 4.42192033e-02 3.74990748e-03
 3.71277965e-05 2.51763582e-01 4.08405758e-04 3.71277965e-05
 1.09564126e-01 3.71277965e-05 1.25157803e-01 7.79683643e-04
 4.49246354e-03 3.28618109e-01]"
656,2010\7_main_body.txt,13,"[4.8784681e-02 5.7326302e-05 1.6681954e-02 9.1779411e-02 5.7326302e-05
 1.5713139e-01 1.7255217e-02 4.1332263e-02 1.0783078e-01 1.0949324e-02
 8.4326990e-02 5.7326302e-05 1.2095850e-02 4.1166016e-01]"
657,2010\8_main_body.txt,13,"[1.7578608e-01 3.3722809e-03 2.0471169e-02 4.7496917e-05 4.7496917e-05
 2.3610717e-01 4.7496917e-05 7.1720341e-03 1.2971407e-01 4.7496917e-05
 5.9418641e-02 4.7496917e-05 5.2246609e-04 3.6719865e-01]"
658,2010\9_main_body.txt,0,"[3.7777430e-01 1.6723976e-02 6.8250494e-03 5.2099615e-05 5.2099615e-05
 4.6941750e-02 5.2099615e-05 5.2099615e-05 2.8243199e-01 2.6570803e-03
 6.8302594e-02 5.2099615e-05 5.5277690e-02 1.4280504e-01]"
659,2011\0_main_body.txt,5,"[5.4277029e-05 3.3108988e-03 5.4277029e-05 2.1499132e-01 8.7386016e-03
 2.9097915e-01 4.5646980e-02 1.6337385e-02 2.0413591e-01 1.4605948e-01
 2.4478938e-02 5.4277029e-05 2.3393398e-02 2.1765089e-02]"
660,2011\10_main_body.txt,5,"[5.5114637e-05 3.0368164e-02 1.3729057e-01 5.5114637e-05 5.6272045e-02
 5.3025794e-01 1.6589506e-02 1.5487214e-02 1.2792107e-01 1.5487214e-02
 5.5114637e-05 3.9131390e-03 3.3619928e-03 6.2885799e-02]"
661,2011\12_main_body.txt,4,"[1.44279385e-02 8.16675718e-04 3.07614543e-02 5.09450119e-03
 2.07318962e-01 1.43929392e-01 3.92782176e-03 1.24095827e-01
 1.82818711e-01 3.88893241e-05 5.09450119e-03 1.18651323e-01
 5.17616905e-02 1.11262351e-01]"
662,2011\13_main_body.txt,2,"[1.1245582e-03 2.2009209e-02 4.1721109e-01 1.6600620e-03 1.1304488e-01
 1.2910999e-01 5.3550390e-05 1.6338225e-01 5.3550390e-05 2.0938201e-02
 3.5396807e-02 3.0041767e-02 1.1834636e-02 5.4139443e-02]"
663,2011\14_main_body.txt,13,"[7.8100758e-03 5.1722356e-05 9.3617458e-03 5.1722356e-05 9.1600291e-02
 2.3694010e-01 5.1722356e-05 6.4704664e-02 1.2056481e-01 2.2292335e-02
 1.7120099e-02 2.1257887e-02 5.1722356e-05 4.0814108e-01]"
664,2011\15_main_body.txt,0,"[5.15001893e-01 1.03508286e-01 3.06151249e-02 8.51203967e-03
 4.70278428e-05 1.75460890e-01 4.70278428e-05 9.50432718e-02
 4.70278428e-05 3.33897676e-03 3.57881859e-02 4.70278428e-05
 3.15556824e-02 9.87584703e-04]"
665,2011\16_main_body.txt,0,"[6.0821420e-01 6.3870400e-02 5.7325188e-02 5.4543470e-05 1.6908476e-03
 5.9506927e-02 3.3271515e-03 5.0234534e-02 6.0543255e-03 1.4781280e-02
 5.4543470e-05 1.5872151e-02 2.5689974e-02 9.3323879e-02]"
666,2011\17_main_body.txt,0,"[5.9155107e-01 1.4667277e-01 1.2922657e-01 6.6877133e-03 9.1800289e-03
 1.4164659e-02 4.1538591e-05 4.1538591e-05 2.5795463e-02 5.8569415e-03
 4.1538591e-05 4.1538591e-05 2.3303149e-02 4.7395531e-02]"
667,2011\18_main_body.txt,0,"[5.2682388e-01 1.5815732e-01 9.9196583e-02 6.4792017e-05 1.3671116e-02
 4.6067122e-02 2.0150317e-02 6.4792017e-05 1.2381755e-01 6.4792017e-05
 5.2481536e-03 6.4792017e-05 3.3043928e-03 3.3043928e-03]"
668,2011\1_main_body.txt,3,"[1.2707876e-02 1.2707876e-02 2.8396610e-02 3.0138060e-01 1.8983370e-02
 7.7031687e-02 9.1151550e-02 1.0527141e-01 3.2946342e-03 4.5654219e-02
 1.7257609e-03 2.4333228e-01 5.8205202e-02 1.5688736e-04]"
669,2011\20_main_body.txt,3,"[6.0975612e-03 3.5779076e-03 3.7845191e-02 5.5235839e-01 4.7923803e-02
 2.9278370e-02 1.1343479e-01 9.6805081e-02 5.0393068e-05 2.9782301e-02
 5.0393068e-05 2.3231203e-02 2.6254786e-02 3.3309814e-02]"
670,2011\21_main_body.txt,4,"[5.2926855e-05 2.2811474e-02 6.4623691e-02 1.1807982e-01 2.9697257e-01
 7.3621258e-02 2.5516036e-01 5.2926855e-05 5.2926855e-05 6.1448079e-02
 5.2926855e-05 2.8633427e-02 7.8384675e-02 5.2926855e-05]"
671,2011\23_main_body.txt,6,"[1.9794250e-02 1.8829798e-03 4.6385601e-03 1.1623956e-01 7.9039231e-02
 1.2909894e-01 4.5885003e-01 6.6639118e-02 4.5926336e-05 2.7142463e-02
 4.5926336e-05 3.7200334e-03 6.3424274e-02 2.9438781e-02]"
672,2011\24_main_body.txt,6,"[4.2115906e-05 8.0441376e-03 2.9523248e-02 4.2115906e-05 4.2115906e-05
 1.2344172e-01 4.2920318e-01 1.7267520e-03 2.4726246e-01 4.2115906e-05
 4.2115906e-05 4.2115906e-05 4.2115906e-05 1.6050372e-01]"
673,2011\25_main_body.txt,1,"[5.7339453e-04 6.5007293e-01 1.3714553e-01 2.1371976e-03 5.2126772e-05
 1.0477481e-02 5.2126772e-05 1.0946621e-03 1.6373019e-01 1.7775228e-02
 5.2648042e-03 3.7010007e-03 7.8711426e-03 5.2126772e-05]"
674,2011\26_main_body.txt,5,"[4.80215167e-05 2.32952371e-01 1.73357669e-02 1.22983105e-01
 2.30983477e-02 2.44477540e-01 4.80215167e-05 2.25268930e-01
 5.28236676e-04 1.01325400e-02 9.89723504e-02 4.80215167e-05
 2.30983477e-02 1.00845180e-03]"
675,2011\27_main_body.txt,1,"[1.2285012e-03 6.7982918e-01 1.5449865e-01 5.8500060e-05 5.8500060e-05
 4.8613548e-02 5.8500060e-05 5.9085060e-03 8.1373587e-02 2.5213525e-02
 5.8500060e-05 6.4350065e-04 2.3985023e-03 5.8500060e-05]"
676,2011\28_main_body.txt,1,"[4.6772254e-03 5.5436695e-01 1.1396685e-01 3.2879505e-03 4.6309164e-05
 1.1118830e-01 4.6309164e-05 6.2100589e-02 5.3301845e-02 4.6309164e-05
 3.6167454e-02 4.6309164e-05 5.7006579e-02 3.7510423e-03]"
677,2011\29_main_body.txt,1,"[4.3756019e-05 2.9058370e-01 1.0680845e-01 9.1931395e-02 4.3756019e-05
 2.0788485e-01 4.3756019e-05 6.5677784e-02 1.3918790e-01 5.9989505e-02
 4.3756019e-05 7.0447191e-03 3.0672967e-02 4.3756019e-05]"
678,2011\2_main_body.txt,8,"[1.3646652e-03 4.8628680e-02 9.4561316e-02 3.6612971e-04 2.6660897e-02
 8.4908806e-02 6.4605251e-02 3.3284519e-05 6.1047131e-01 2.0336840e-02
 4.4634540e-02 3.3284519e-05 3.3617364e-03 3.3284519e-05]"
679,2011\31_main_body.txt,3,"[1.0442378e-03 5.7053350e-02 1.2350485e-01 4.4152269e-01 5.7053350e-02
 9.4930700e-05 5.2306812e-02 1.5388267e-01 6.6546418e-02 1.9935446e-03
 9.4930700e-05 9.4930700e-05 1.5283843e-02 2.9523447e-02]"
680,2011\4_main_body.txt,7,"[2.1290807e-03 3.5943892e-02 2.6759623e-02 1.3530101e-01 5.4312438e-02
 1.6285381e-01 2.5465477e-03 4.2418805e-01 4.1746684e-05 3.7613761e-02
 1.3400684e-02 5.6817237e-02 3.2186691e-02 1.5905486e-02]"
681,2011\5_main_body.txt,5,"[3.3339739e-02 4.4869334e-02 1.9888548e-02 3.3019472e-02 3.2026648e-05
 2.2421855e-01 4.7751732e-02 6.7255954e-04 1.9667563e-01 3.2699205e-02
 1.5087754e-01 1.6045351e-02 1.4126955e-01 5.8640793e-02]"
682,2011\6_main_body.txt,6,"[2.0017035e-02 7.2402041e-03 4.5570694e-02 1.7177740e-02 2.4432141e-01
 1.6198182e-01 3.6499149e-01 1.4196479e-04 1.4196479e-04 1.7177740e-02
 1.5616127e-03 1.5616127e-03 4.2731401e-02 7.5383298e-02]"
683,2011\7_main_body.txt,6,"[9.2375865e-03 1.7137603e-03 2.0941315e-02 1.0073567e-02 1.2163519e-02
 6.2740348e-02 4.4896340e-01 4.1799034e-05 2.6504764e-01 4.5978936e-04
 4.1799034e-05 4.1799034e-05 4.1799034e-05 1.6849190e-01]"
684,2011\8_main_body.txt,6,"[7.9088895e-05 7.9088895e-05 2.4517556e-03 8.6997787e-04 9.1031313e-02
 3.5518822e-01 4.4060421e-01 8.6997787e-04 8.7867759e-02 7.9088895e-05
 1.2733312e-02 7.9088895e-05 2.4517556e-03 5.6153112e-03]"
685,2011\9_main_body.txt,5,"[1.57546881e-03 3.07792816e-02 8.03489164e-02 2.23255455e-02
 1.01483256e-01 3.97363991e-01 1.75261304e-01 3.84260711e-05
 1.20696284e-01 1.00292042e-02 3.65431905e-02 1.95972947e-03
 9.64494329e-03 1.19505078e-02]"
686,2012\0_main_body.txt,10,"[3.95507050e-05 9.06106681e-02 1.07182413e-02 1.05639935e-01
 3.95507050e-05 2.25874066e-01 2.33744662e-02 2.29789596e-02
 2.29433626e-01 2.65385229e-02 2.39321306e-01 3.95507050e-05
 2.53520012e-02 3.95507050e-05]"
687,2012\10_main_body.txt,12,"[1.9571881e-01 5.1088180e-05 8.7360786e-03 2.4062531e-02 1.4866659e-02
 1.4156534e-01 1.0728517e-03 1.1448861e-01 5.1088180e-05 3.3769283e-02
 2.8660467e-02 5.1088180e-05 4.0415856e-01 3.2747522e-02]"
688,2012\11_main_body.txt,0,"[4.1435757e-01 4.8976354e-03 1.7252030e-02 2.2502649e-03 1.8090364e-03
 1.6815214e-01 9.2657958e-04 4.8535125e-04 5.0344158e-02 4.4564069e-03
 4.4122840e-05 9.2657958e-04 2.8375396e-01 5.0344158e-02]"
689,2012\13_main_body.txt,12,"[1.1022945e-01 4.5343251e-05 2.8158158e-02 2.4077265e-02 1.8590732e-03
 1.9320759e-01 4.9877574e-04 9.5719606e-02 4.5343251e-05 1.0388139e-01
 8.6605614e-03 4.5343251e-05 3.9498505e-01 3.8587105e-02]"
690,2012\14_main_body.txt,10,"[1.4496095e-01 4.7049969e-05 4.7049969e-05 2.3995484e-03 4.7049969e-05
 2.6634985e-01 5.1754969e-04 4.7049969e-05 4.7049969e-05 6.1635463e-03
 3.9479628e-01 2.3995484e-03 1.1908347e-01 6.3094012e-02]"
691,2012\16_main_body.txt,5,"[8.4108803e-03 2.8095918e-02 7.8203298e-02 5.9651633e-05 3.5254113e-02
 6.1387497e-01 6.8659030e-02 5.9651633e-05 1.3904797e-01 5.9651633e-05
 5.9651633e-05 5.9651633e-05 5.9651633e-05 2.8095918e-02]"
692,2012\17_main_body.txt,5,"[4.1886575e-05 1.5539918e-02 3.8577534e-02 4.1886575e-05 7.3343389e-02
 6.2038201e-01 4.6075232e-04 5.5332165e-02 1.1606769e-01 1.2984837e-03
 2.9739467e-03 1.7634246e-02 1.7634246e-02 4.0671863e-02]"
693,2012\18_main_body.txt,13,"[2.3277197e-02 4.6506003e-02 9.7802952e-02 4.8393344e-05 4.0698800e-02
 2.1201123e-01 4.8393344e-05 4.2634536e-02 2.2793263e-02 2.9084399e-02
 4.8393344e-05 4.8393344e-05 9.4899349e-02 3.9009872e-01]"
694,2012\19_main_body.txt,5,"[1.7035527e-02 5.3387694e-04 2.4757330e-01 5.3387694e-04 5.8774997e-02
 3.1649193e-01 3.4459329e-03 7.2849937e-02 1.3157640e-01 3.7905261e-02
 1.2182102e-02 3.4459329e-03 4.8534268e-05 9.7602412e-02]"
695,2012\20_main_body.txt,13,"[1.0828498e-02 9.1418168e-03 1.1503171e-02 3.3733642e-05 3.3733642e-05
 1.8793011e-01 3.3733642e-05 3.3733642e-05 3.7852517e-01 4.7564432e-03
 3.3733642e-05 3.3733642e-05 3.3733642e-05 3.9707866e-01]"
696,2012\22_main_body.txt,13,"[2.2015138e-02 1.5911127e-02 1.1841784e-02 2.0753643e-03 2.6898349e-02
 1.5060633e-01 4.0693420e-05 1.7131928e-02 7.0847243e-02 1.9573534e-02
 7.7358186e-02 8.5456175e-04 1.4165379e-01 4.4319201e-01]"
697,2012\23_main_body.txt,12,"[6.21168651e-02 6.52207732e-02 2.60339882e-02 4.23294790e-02
 1.78862419e-02 1.71917439e-01 3.87987930e-05 3.87987930e-05
 2.48700250e-02 1.55583145e-02 3.87987930e-05 3.87987930e-05
 5.69217026e-01 4.69465367e-03]"
698,2012\25_main_body.txt,12,"[3.9339415e-03 3.8949911e-05 6.0021818e-02 4.4441849e-02 3.8949911e-05
 2.3101191e-01 4.2844904e-04 5.8814366e-03 1.9985199e-01 1.7955909e-02
 1.1455169e-01 4.3234401e-03 3.1592274e-01 1.5969464e-03]"
699,2012\26_main_body.txt,6,"[0.00187095 0.01236652 0.10637037 0.11914758 0.03655198 0.1739071
 0.36647806 0.1287305  0.03153235 0.00369627 0.01373551 0.00278361
 0.00187095 0.00095829]"
700,2012\28_main_body.txt,3,"[5.2427389e-05 1.5628605e-01 2.7838942e-02 4.9182132e-01 2.6737966e-03
 1.0490721e-01 5.2427389e-05 2.1547655e-02 9.5994547e-02 4.3567158e-02
 3.8848694e-02 4.7708927e-03 5.2427389e-05 1.1586453e-02]"
701,2012\29_main_body.txt,5,"[4.4416811e-05 2.1364484e-02 2.2696989e-02 9.8161148e-03 6.6225462e-02
 3.4916052e-01 3.4782803e-01 2.3141157e-02 1.0753310e-01 4.4416811e-05
 1.6478635e-02 3.5577863e-02 4.4416811e-05 4.4416811e-05]"
702,2012\2_main_body.txt,3,"[2.0486359e-02 3.2747522e-02 3.1163788e-03 3.7299478e-01 5.1599061e-03
 2.4425258e-01 5.1088180e-05 9.3031578e-02 4.3476038e-02 2.0946153e-03
 9.6607745e-02 3.0193113e-02 5.2671909e-02 3.1163788e-03]"
703,2012\30_main_body.txt,9,"[7.8401621e-03 3.3131007e-02 1.7223065e-01 7.1067274e-02 1.0394537e-01
 1.2898331e-02 7.8401621e-03 2.5290844e-04 2.3014670e-02 4.6813357e-01
 2.5290844e-04 4.5776431e-02 5.3363685e-02 2.5290844e-04]"
704,2012\32_main_body.txt,9,"[6.9666989e-05 1.1216385e-02 3.9779849e-02 1.9722725e-01 4.1173190e-02
 1.2609726e-02 6.9666989e-05 6.9666989e-05 6.9666989e-05 6.1174583e-01
 6.9666989e-05 8.5760064e-02 6.9666989e-05 6.9666989e-05]"
705,2012\33_main_body.txt,3,"[3.6826990e-05 2.9130148e-02 1.3662812e-02 3.3516240e-01 2.4710909e-02
 8.7316789e-02 8.5070347e-03 6.6656852e-03 7.4059077e-02 2.7108344e-01
 6.3379250e-02 1.3294542e-02 7.2954267e-02 3.6826990e-05]"
706,2012\34_main_body.txt,9,"[4.73171240e-05 3.35951569e-03 1.85009930e-02 7.76474029e-02
 2.65449043e-02 1.19759634e-01 3.08034457e-02 5.20488364e-04
 3.79010141e-02 6.52077258e-01 2.51253899e-02 5.25220064e-03
 2.41317321e-03 4.73171240e-05]"
707,2012\3_main_body.txt,3,"[1.8809462e-02 2.0991534e-02 2.0991534e-02 2.6538360e-01 1.3528847e-03
 8.8199362e-02 3.1465482e-02 6.5505810e-02 1.3664137e-01 1.2263246e-02
 4.2375840e-02 5.6341108e-02 2.3963515e-01 4.3641445e-05]"
708,2012\4_main_body.txt,3,"[4.0495670e-05 1.5833806e-02 4.0495670e-05 4.3860859e-01 4.0900628e-03
 2.4544424e-01 1.1784240e-02 6.8073221e-02 1.3084151e-01 4.0495670e-05
 4.0495670e-05 6.4428613e-02 1.7453633e-02 3.2801493e-03]"
709,2012\5_main_body.txt,0,"[3.8129923e-01 1.8822750e-01 4.2203944e-02 2.0596640e-02 3.4850495e-05
 4.6734512e-02 3.8335542e-04 8.7161086e-02 1.4884646e-01 3.4850495e-05
 3.2445807e-02 3.8335542e-04 5.1613580e-02 3.4850495e-05]"
710,2012\6_main_body.txt,5,"[2.58362234e-01 5.20936549e-02 1.61669962e-02 1.92021800e-03
 1.86446980e-02 4.64630812e-01 6.19425191e-05 1.12115955e-02
 1.42529741e-01 6.19425191e-05 6.19425191e-05 1.98835470e-02
 1.43087218e-02 6.19425191e-05]"
711,2012\8_main_body.txt,12,"[3.0147117e-01 3.9977615e-05 3.9977615e-05 3.9977615e-05 5.2370676e-03
 1.4475894e-01 1.5231471e-02 3.9977615e-05 4.2816024e-02 2.3226993e-02
 2.5625650e-02 3.9977615e-05 3.5983849e-01 8.1594311e-02]"
712,2012\9_main_body.txt,12,"[4.0214399e-01 1.9646283e-02 1.9646283e-02 3.5496790e-02 1.7977810e-02
 5.5101365e-02 4.1711857e-05 3.6331028e-02 4.1711857e-05 7.5498461e-03
 1.2930675e-03 4.1711857e-05 4.0464669e-01 4.1711857e-05]"
713,2013\0_main_body.txt,5,"[6.2212268e-05 6.5385088e-02 2.4947118e-02 1.9229813e-01 1.9285802e-03
 3.2045537e-01 6.2212268e-05 1.0209034e-01 6.2212268e-05 6.3518725e-02
 5.2320518e-02 1.5808137e-01 1.8725893e-02 6.2212268e-05]"
714,2013\10_main_body.txt,7,"[4.2837561e-05 4.7121319e-04 1.2894106e-02 1.4654730e-01 4.2837561e-05
 2.2579677e-01 1.3455278e-01 3.6287698e-01 4.9734410e-02 1.3750857e-02
 4.2023648e-02 3.4698427e-03 7.3252232e-03 4.7121319e-04]"
715,2013\11_main_body.txt,11,"[4.7655358e-05 4.7655358e-05 6.3429289e-02 8.0108657e-02 1.8876287e-01
 3.6265727e-02 2.3594168e-01 4.7655358e-05 5.2420894e-04 3.5312619e-02
 4.7655358e-05 3.1314334e-01 4.1984372e-02 4.3366379e-03]"
716,2013\13_main_body.txt,5,"[3.7167133e-03 3.0673094e-02 4.8644014e-02 6.1672935e-03 8.6178733e-03
 2.6511192e-01 2.6180362e-02 4.0066984e-02 1.1521811e-01 4.8644014e-02
 1.5361053e-01 2.4955073e-02 4.0843002e-05 2.2835320e-01]"
717,2013\16_main_body.txt,5,"[4.7753248e-03 1.0255206e-02 1.5735086e-02 1.0106467e-01 7.8284014e-05
 3.7114450e-01 7.8284014e-05 2.7955222e-01 1.4098951e-01 1.8083608e-02
 5.8008451e-02 7.8284014e-05 7.8284014e-05 7.8284014e-05]"
718,2013\19_main_body.txt,8,"[4.8581427e-05 4.8581427e-05 7.3357956e-03 4.8581427e-05 4.8581427e-05
 1.8509522e-02 4.8581427e-05 3.6970463e-02 9.0317726e-01 1.0202099e-03
 5.3925384e-03 4.8581427e-05 4.8581427e-05 2.7254179e-02]"
719,2013\20_main_body.txt,8,"[5.7195150e-05 1.1496225e-02 1.2640128e-02 5.7195150e-05 5.7195150e-05
 3.3064514e-01 6.0684051e-02 5.7195150e-05 5.6400132e-01 5.7195150e-05
 5.7195150e-05 5.7195150e-05 5.7195150e-05 2.0075496e-02]"
720,2013\21_main_body.txt,8,"[1.7175380e-02 3.2789361e-02 4.8403341e-02 5.5404456e-04 1.1634935e-02
 7.3587187e-02 1.2395487e-01 2.1708472e-02 6.5986699e-01 1.5613982e-03
 5.5404456e-04 5.0871363e-03 1.5613982e-03 1.5613982e-03]"
721,2013\22_main_body.txt,8,"[4.4714721e-05 5.1019497e-02 6.2645331e-02 4.4714721e-05 1.8333036e-03
 2.2093545e-01 4.4714721e-05 4.4714721e-05 4.2215168e-01 2.2402074e-02
 4.4714721e-05 1.1670543e-02 4.4714721e-05 2.0707388e-01]"
722,2013\23_main_body.txt,8,"[0.00056054 0.07903588 0.02298206 0.00056054 0.00056054 0.12948431
 0.20795964 0.00056054 0.47701794 0.00056054 0.00056054 0.00056054
 0.00056054 0.07903588]"
723,2013\24_main_body.txt,8,"[1.1135750e-02 3.6203239e-02 3.7649442e-02 4.8206712e-05 1.3064019e-02
 1.8901852e-01 4.8206712e-05 4.8206712e-05 4.3728307e-01 5.3027383e-04
 1.4510221e-02 4.8206712e-05 5.3027383e-04 2.5988239e-01]"
724,2013\25_main_body.txt,7,"[9.4832070e-02 4.3282551e-05 4.6355613e-02 4.6355613e-02 3.0730611e-03
 1.3378637e-01 7.8341421e-03 3.7616864e-01 5.9340380e-02 2.8176939e-02
 6.5356651e-03 4.3282551e-05 8.8772513e-02 1.0868248e-01]"
